case_id,Authority,Betrayal,Care,Degradation,Fairness,Freedom,GEOID,Harm,Injustice,Loyalty,Oppression,Purity,Subversion,for_sah,is_vivid,retweet_count,screen_name,text,user_id,month,day,year,sentiment_score
4095,0,0,1,0,0,0,45035,0,0,0,0,0,0,0,0,0.0,TamorahT,@pnjaban @yoakumgirl923 The lockdown was never about keeping us safe. https://t.co/BllGuzYZWQ,2950082542,6,6,2020,0.4404
4097,0,0,1,0,0,0,49035,0,0,0,0,0,0,1,0,1.0,shamgucc21,Yall see covid 19 is booming right now in Utah so dont HMU to kick it! Lets stay our ass at home for everyones safety please,259414763,6,6,2020,0.2244
410,0,0,0,0,0,0,12057,1,0,0,0,0,0,1,0,4.0,KellieCowan,Tampa Mayor @JaneCastor on need for Stay At Home Order: If we continue to put this off more people will get this virus. We are already trending above Italy at this point.,52142593,3,23,2020,0.0
4103,0,0,0,0,0,0,34035,0,1,0,0,0,0,0,1,0.0,bea8326d95d74cf,"Only GOVERNMENT APPROVED protest can violate stay at home order. R we starting 2 see the farce stay at home orders really R? They R political games designed 2 limit our Constitutional Rights in the name of public health. Until they WANT a protest, then public health be damned. https://t.co/W3Q4ebQROe",2978437504,6,6,2020,-0.7126
4104,0,0,0,0,1,0,36047,0,0,0,0,0,0,0,0,0.0,FanaticalModera,"@drdave1999 But if you ask them to stay home and to wear masks if they must go out, you're infringing on their rights and freedoms.",1153045267714891776,6,6,2020,0.4215
4108,1,0,0,0,0,0,20091,1,1,0,0,0,0,0,0,0.0,kctaylor35,The whole give your liberties away and flatten the curve was a lie from the left to control our lives. Look at them know. When we protested to open the country back up we were called murders https://t.co/nJA05vYJrC,315020970,6,6,2020,-0.296
4113,0,0,0,0,0,0,12111,1,0,1,0,0,0,0,0,2.0,ajcallejasm,"They made us stay at home, cancel church, funerals, weddings, schools, close our jobs and see our communities crumble. But this is OK. The Democrats want to destroy this country. https://t.co/HEGkjpM17s",787420781160595461,6,6,2020,-0.765
4116,0,0,0,0,0,0,51810,0,1,0,0,0,0,0,0,0.0,drewwest_press,"Agreed.

Im all for protesting but the government lied to us. Mandated that we stay home and now all the sudden its okay to go out in a full blown pandemic to protest?

#Covid19 never went away... so... whats really happening? https://t.co/Odhf3DTZkG",2803995434,6,7,2020,-0.644
4120,1,0,0,0,0,0,51059,0,0,0,0,0,0,0,0,0.0,BobSlack,@bigdamnband The same way stay at home orders were legal?,40724987,6,7,2020,0.128
4123,0,0,1,0,0,0,37063,0,0,0,0,0,0,1,0,0.0,BrainardBurrus,"1/1,000 Black men in America die at the hands of police. Structural racism is a public health crisis. It was killing people before COVID and will continue after its gone.

Weve been staying home to save lives and now were showing up to save lives.

Where is the contradiction? https://t.co/8LtbpASs9u",894288442548527105,6,7,2020,-0.9201
4124,0,0,1,0,0,0,4013,0,0,0,0,0,0,0,0,0.0,DanyJohnson91AZ,"But but but... Coronavirus! Six feet apart! Stay home, stay safe! #Coronahoax https://t.co/BdeqHBl9FA",130975149,6,7,2020,0.6933
4130,0,0,1,0,0,0,6065,0,0,0,0,0,0,1,0,3.0,BarbuLori,"Covid-19 is still here. Please keep that in mind as we open back up. Stay safe.  Im still not going anywhere I dont need to. Call me old, call me scared, whatever. So many acting like this pandemic is just gone. Scary.",2342217770,6,7,2020,0.2177
4138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,TonjandHaleg,@Chollygirl1 @CaliConserv1 So we can protest stay-at-home orders then? Which means we can leave our homes? This leftist-socialist logic is hard!,2553755252,6,7,2020,-0.5447
4139,0,0,1,0,0,0,6059,0,0,0,0,0,0,1,0,0.0,MKovach12,"We need to #FlattenTheCurve 

#StayHomeSaveLives #BeSafe #StayAtHome #SocialDistancing",215061578,6,7,2020,0.0
414,0,0,1,0,0,0,21209,0,0,1,0,0,0,1,0,0.0,KellyeBBN,Refuse to Isolate?! Come on people! Be safe for others if not for yourself! #HealthyAtHome #StayHome #TeamKentucky #BeAGoodNeighbor,2300969569,3,23,2020,-0.2444
415,0,0,0,0,0,0,53033,0,0,0,1,0,0,0,0,0.0,rip_torrance,And now were all gonna be locked at home forever. Fucking cool. https://t.co/0JodLSbBWC,2259839558,3,23,2020,0.3804
4155,0,0,0,0,0,0,51059,0,0,0,0,0,1,0,0,1.0,kilby_370,Stay home unless youre protesting. Time to open the City... https://t.co/ZE3c8I1sUs,250741989,6,7,2020,-0.4215
4158,1,0,0,0,0,0,53005,0,0,0,0,1,0,0,0,1.0,VickieLFisher,"@greggutfeld @gearforpatriots Stay at Home Orders are Unconstitutional. 

They can provide FACTS on Deaths &amp; Risks and recommend Isolation for High Risk Groups...

BUT Government does NOT have the POWER &amp; AUTHORITY to shut people in their Homes OR to deny Church Services.",297861571,6,7,2020,-0.4119
4162,0,0,0,0,0,0,51161,0,0,0,0,0,1,0,0,0.0,auldnate,"Strange how #Conservatives celebrate the #1stAmendment, &amp; #2ndAmendment Rights of White Citizens to #Protest #Lockdown Orders to protect vulnerable citizens. But completely disregard Black Citizens #1stAmendment, #4thAmendment, #5thAmendment, &amp; #6thAmendment Rights",15334310,6,7,2020,-0.1997
4165,0,0,0,0,0,0,12113,1,0,0,0,0,1,0,0,0.0,KellyGr83803450,"@HealthyFla @ShannonKetcher2 @GovRonDeSantis open up Florida completely. We have had protesters,riots &amp; businesses damaged so open up Florida completely.Ppl couldn't go to funerals, suicides,job loss &amp; so much more because of Corona &amp; we have had enough. Stop playing with lives of workers @GovRonDeSantis",894570912686776321,6,7,2020,-0.5293
417,0,0,1,0,0,0,17043,0,0,0,0,0,0,1,0,0.0,jhfootball10,Just wanna say if your going out with friends or seeing people your not social distancing. Its not going to stop unless everyone STAYS HOME.,2159193462,3,23,2020,0.6108
418,1,0,0,0,0,0,48029,0,0,0,0,0,0,1,0,0.0,kaitlynpettis,city of SA implemented a stay home order... yall gonna follow it??? or do we need to get military involvement,427784405,3,23,2020,0.0
4184,0,0,0,0,0,0,11001,0,0,0,0,0,1,0,0,0.0,RealMikeKeaton,@brianstelter Stay-at-Home was never sustainable. Increasingly Red America is protesting it and Blue America is ignoring it.,1592276773,6,7,2020,-0.6705
4186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,LonnElliott,"@jsolomonReports I think @DrAnthonyF is afraid that the protests won't spread the virus. That would shoot his ""stay at home and destroy the country"" agenda to hell...",717480862594555905,6,7,2020,-0.9081
419,0,0,0,0,0,0,34023,0,0,1,0,1,0,1,0,0.0,MithilaUrs,"Stay Positive! Stay Blessed! Stay Happy! Stay Hopeful! Stay Smiling! Stay Together! And most Importantly just for a bit more...Stay Home ...Please.
 #coronavirus #coronaviruspandemic #coronaviruscrisis #globalcrisis https://t.co/W1mYl6p8IA",1931042250,3,23,2020,0.9737
4190,0,0,0,0,0,0,45063,0,0,0,0,0,1,0,1,0.0,Jayray_smith,"@PoetryStud People did protest the lockdown, but not in these numbers. So are businesses still supposed to be closed while we let others peacefully protest? I dunno...seems awful hypocritical to me if those were the people encouraging stay-at-home orders",3095646971,6,7,2020,-0.2023
4197,0,0,0,0,0,0,34013,1,0,0,0,0,0,1,0,0.0,jessepstein,"People refusing to think about Covid killing them or their families. Its a bad, bad way to go people. And you die alone and suffering. Wear masks. Stay away from crowds. Stay home as much as you can within reason. https://t.co/za4uWX06ih",23126232,6,7,2020,-0.9723
421,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.0,MadisonMallards,"Its better to be safe at home! With the #SaferatHome order, the Mallards are doing our part of staying home and staying safe, so make sure youre doing it with us! 

Stay in, stay smart, and stay Safe so we can see you this summer! 
#SafeatHome #SaferatHome https://t.co/8tmk7RUPUe",55313447,3,23,2020,0.9498
4214,0,0,0,0,0,0,37031,1,0,0,0,0,0,1,0,0.0,kerry_irish,Ugh. #StayHome (especially all yall weekend warriors - our little hospital cant deal if us coastal folk all get sick) https://t.co/YcRHJVlmT1,448858297,6,8,2020,-0.7269
4217,0,0,0,0,0,0,6037,0,0,0,0,0,1,0,0,0.0,josefholm,@MatiGreenspan 100%. Whats left of our freedom when we dont protest because the government tells us to stay home?,58800236,6,8,2020,0.7131
4221,0,0,1,0,0,0,34025,0,0,0,0,0,0,0,0,1.0,shoelover012,@ChadGoldsmith @NYGovCuomo Good for you !! Dont be afraid of no one !! You have a right to stay home if you feel unsafe .  I agree .. they needed to reopen as quickly as they shut down ..,37022347,6,8,2020,0.6562
4225,0,0,0,0,0,0,26125,0,0,0,0,0,1,1,1,0.0,cmkevnick,@PRockGirlScout @SquirrelDragon @RealCormacE @waltshaub Jessica you should check your constitutional law and scouts rulings. Protesting because you are asked to stay at home for the well being of all does not violate your rights. Dying with a knee to your neck does. https://t.co/tPgkVKKbOv,59997336,6,8,2020,0.233
424,1,0,0,0,0,0,15003,0,0,0,0,0,0,1,0,0.0,TerynBurton,I swear if my family cant come to see me in May bc people wont listen &amp; stay tf home Im gonna be pissed ,1057971360016818178,3,24,2020,-0.6597
4250,0,0,1,0,0,0,36103,0,0,0,0,0,0,0,0,0.0,satelliteofluv,"I was told we had to stay inside and shut the country down so we didn't spread Covid-19 to the elderly and immunocompromised.  I guess now it's ""fuck em"", right?? https://t.co/RvtdvnWsz0",21155999,6,8,2020,-0.594
4252,0,0,0,0,1,0,34015,0,0,0,0,0,0,0,0,0.0,drcraigwax,"@AZiggs88 @KYWNewsradio @MissingKids True evidence for Government not closing society, economy, and taking peoples individual rights, even temporarily. #MurphyLockdown #FlattenTheBureaucracy #ReOpenNJ #LessonLearned 
#LockdownPanicSyndrome
https://t.co/TfEduPoUOQ",489507027,6,8,2020,0.4215
4264,0,0,1,0,0,0,55059,0,0,0,0,0,0,0,0,0.0,empowergracewi,@KenoshaCounty Why a full county lockdown?I will not trade my freedom for safety! https://t.co/I9ACuSDJSi,886239052936163330,6,8,2020,-0.2168
4270,0,0,0,0,0,0,32003,1,0,0,0,0,0,1,0,0.0,ArianaMlt398,Its dangerous in Las Vegas people just stay home one more month ,992647434,6,8,2020,-0.4767
4287,0,0,0,0,0,0,6053,1,0,0,0,0,0,0,0,0.0,gunnylsd,https://t.co/xOKSjWCL2h Its way past time to reopen!! Continuing the lockdown is doing more harm than good!!,35464507,6,8,2020,-0.4209
4293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,shadelaw,"@DanMuskin @StumpforTrump @realDonaldTrump @TheJusticeDept Yes, we had the lockdown to save lives, but then we had the protests  which cost lives! Makes no sense!",600649218,6,8,2020,-0.4184
4302,1,0,0,0,0,0,45003,0,1,0,0,0,0,0,0,0.0,gotothelimit,"When do we cause those who took our Freedom &amp; Liberty from us to pay for this ? This government does not have the power to breach the Constitution
Pandemic or not ! They cannot force us to remain at home, essentially house arrest &amp; don't earn our livelihood, think  about it !",376203685,6,8,2020,0.6996
4303,0,0,0,0,0,0,6111,1,0,0,0,0,0,0,0,0.0,campgroundcrazy,"The way I read this, we didn't need to shut down and ruin our economy. We just needed sick people to stay home. Let's use this data moving forward and reopen schools and businesses. 
Asymptomatic spread of coronavirus is 'very rare,' WHO says https://t.co/E1lnRuOLwQ",1377562039,6,8,2020,-0.7964
4305,0,0,0,0,0,0,48135,0,1,0,0,0,1,0,0,1.0,MarcellaRLamb,"So can you now let the nursing homes and prisoners have visitations, and get them off lockdown Governor Abbott? Or are they still going to be denied basic human rights? This is an abuse of power.
#COVID19 #Texas #Abbott #coronavirus #ConstitutionalRights https://t.co/3QNupD21t4",1237538794657677312,6,8,2020,-0.8948
431,0,0,1,0,0,0,4013,0,0,0,0,0,0,1,0,1.0,IgniteSWC,"Stay home, stay healthy!
Thank you @auntritas for providing free at home test kits!
Get yours at https://t.co/3AQ5eCRitP https://t.co/pFv2OCoO1e",748270408718114816,3,24,2020,0.8436
4314,1,0,0,0,0,0,17031,0,0,0,0,0,0,0,0,0.0,shawn_anand,"@RandPaul People never needed to wear masks,  they didn't need to social distance and never needed to stay locked down at home for 3 month's!  The @DNC wanted these authoritarian order's,  well watch the consequences in November now and whose now definitely going to be reelected!",1076600157498757122,6,9,2020,0.658
4315,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,CarrieHOlerich,Other reasons to #bekindtoyourmind.  Be safe. #HealthyAtHome  https://t.co/dXuE0OmWwg,483173029,6,9,2020,0.4404
4319,0,0,1,0,0,0,6037,0,0,0,0,0,0,1,0,0.0,YeloHat,Your periodic reminder that re-opening is a fucking mirage. Protect yourself and others by continuing to stay the hell home. https://t.co/OS0nnCDbZE,22872889,6,9,2020,-0.4062
4320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,_vidabella,So the lockdown that ruined millions of people financially was UNNECESSARY????????????? https://t.co/Ir6TniyG9T,33353053,6,9,2020,-0.6199
4321,0,0,0,0,0,0,6075,1,0,0,0,0,0,1,0,0.0,davitydave,"@Joey_Columbo And all ages group are dying, from 0-99. Unless its essential travel, stay home.",6114542,6,9,2020,0.0
4328,0,0,1,0,0,0,6059,0,0,0,0,0,0,1,0,0.0,dordaaneh,"Wish I lived in #NewZealand  
They saved lives!!! We didnt! 
Yes the country is reopening...
No stay home save lives isnt over...
Yes going out keeps us sane and the economy going...
but is it really worth it? Thats my question 
#covid19recovery is not like a simple Flu!!! https://t.co/3h5F0IZ5SJ",2391472470,6,9,2020,-0.5348
433,0,0,1,0,0,0,17031,0,0,0,0,0,0,1,0,0.0,thankdogfordog,"PSA: The longer you keep fucking around about social distancing, the longer this shit will continue. Stay home! Even if you think you're better than everybody, stay home! Even if you just HAVE to get in your 5 mile run, stay home and do cardio at home. Stop this dumb shit! https://t.co/c02PBb7veL",1116077696289845248,3,24,2020,-0.917
4332,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0,plezWorld,"This #CoronavirusPandemic is STILL real! 
#MaskUp #StayHome #StaySafe https://t.co/ktV9CRQ6C0",28270381,6,9,2020,0.0
4338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0,WinnDuncan,Every day the lefts hypocrisy is on display. Believe all women.... unless they are accusing Democrats. You cant come out of your house. Protesting against the lockdown is wrong and people will die! A protest against racism is ok and its more important than social distancing.,1902841958,6,9,2020,-0.9274
434,0,0,1,0,0,0,6079,1,0,1,0,0,0,1,0,0.0,sherraldomako,"Some of us are, many of us arent.  Takeout food and gardening supplies are not essential.  Until people are actually forced to stay home, sadly they wont.  Our whole country needs to stay home. We are doomed. #LockdownNow #StayHomeSaveLives https://t.co/vXhKgKq0lF",2915117837,3,24,2020,-0.875
4358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,ronniebfromDC,"@_ReaalAmerican_ @votejessi2020 Democrat governors the hypocrites they are, screamed if you open your business or go outside if you go to church you are going to kill people, what happened to that idea? when their is rioting and looting I guess corona virus just goes away, bunch of damn hypocrites #maga2020",782372142772019200,6,9,2020,-0.8658
436,0,0,1,0,0,0,36061,0,0,0,0,0,0,1,0,0.0,ThomasLS,"Stay safe and stay home, ATL. https://t.co/nm6dNxPIHk",4103881,3,24,2020,0.4404
4370,0,0,1,0,0,0,12127,0,0,0,0,0,0,1,0,0.0,silicavolcanosi,"@jilevin With re opening earlier than we should have and the protests against the violence
In the police departments, the virus will again be filling hospitals and keeping a lot of us from economic participation. Be safe. 
Stay home if you can.",952544521077878784,6,9,2020,-0.4767
438,0,0,1,0,0,0,25009,0,0,1,0,0,0,1,0,0.0,BrussoBryce,These are unprecedented times in our country and we need to defeat this virus so no more innocent people will pass away or get affected. #Coronavirus #Quaranteam #StayHome #SaveLives #COVID19 #COVIDActNow #CoronavirusPandemic https://t.co/28RyHIcQ3P,775715199114481665,3,24,2020,-0.8426
4382,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.0,Joyfulvink94,"Who cares if he has rallies.  Its his loyal base attending and their minds are made up.  It they want to risk infectionlet them. Stay home, stay safe, stay healthy, follow protocols. https://t.co/JWg3SuiK6C https://t.co/PWUJUkCg0V",2799212650,6,9,2020,0.872
4385,0,0,1,0,0,0,4019,0,0,0,0,0,0,1,0,0.0,RosannaGabaldon,Stay Home. Stay Healthy. Keep AZ Safe. https://t.co/GwWFyHGhTi,25640802,6,9,2020,0.6808
439,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,Shollis50516968,@WhiteHouse @POTUS You will have to live with this the rest of your miserable life.  For the good of the country put the nation on lockdown now!!!,1118858595238592512,3,24,2020,-0.2905
4390,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,seanye__,@Cpettit909 I think that stay at home orders violate the constitution in both situations. I posted this more to draw attention to the double standard that ppl on the far right are ignoring. If youre truly against lockdowns then you should be FOR the protesters either way.,3272085180,6,9,2020,-0.5994
4392,0,0,0,0,0,0,12011,1,0,0,0,0,0,0,1,0.0,joeescobar0928,Floyd has 5 politically motivated left funerals and we could not say good bye to our loved ones because we were scared to stay home. The left now endorses 5 fuenerals! WHAT HAS CHANGED? LEFT KNEW LOCK DOWN WAS TO HURT TRUMP AND NOT ABOUT HEALTH THATS WHY THE LEFT IS OUT AND ABOUT,39850392,6,9,2020,-0.4644
4393,0,0,0,0,0,0,6001,1,0,0,0,0,0,1,0,1.0,Elboy_15,Keep reopening the country and you we going to be at a million deaths ! https://t.co/bjrdOBhzb0,2752679136,6,9,2020,0.0
4401,0,0,0,0,0,0,6067,0,1,0,0,0,0,0,0,0.0,Pk43779,@migov @GovWhitmer @MichEMHS @MichiganLEO @MichiganTalent @MEDC @MichiganHHS @michiganLARA Stay at home order was a hoax and just to stop trump presidency #this governor allow the black people to break the city and her state did not take national guard. She needs to be kicked hard out# bit*h,755496302184689665,6,9,2020,-0.4215
4406,1,0,1,0,0,0,34027,0,0,0,0,0,0,1,0,0.0,clamendes17,"NJ currently has one of the lowest rates of COVID-19 transmission in the country and has a strong downward trend of new cases (~22 states have an upward trend of new cases) because we had and followed strict stay-at-home-orders. Great job, everyone, and keep being safe/mindful . https://t.co/IMsamppFFi",780596160150900737,6,9,2020,0.7003
4408,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,CassiCray,@jharveylewis Lockdown  worked well in my county. Only 10 cases and no deaths.  So I would disagree with you.,1159250069918371840,6,9,2020,-0.4522
441,0,0,0,0,0,0,13121,1,0,0,0,0,0,1,0,0.0,danablankenhorn,@AnarchyToward Stay home. If you get the virus you could kill thousands. Including me. Bye now,14123181,3,24,2020,-0.6908
4411,0,0,0,0,0,0,48201,1,0,0,0,0,0,1,0,0.0,DaRealDave713,"Stay inside plzzzz.this shit is no joke,I will die if I get this virus  #coronavirus https://t.co/zUbyVQgsKj",739538305,6,9,2020,-0.8658
4427,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.0,Cathy34298202,"@WillowNBirch @ArizonaStation @realDonaldTrump Trump is responsible but  also look at our Governor's.  I live in  Florida,  tourism is the  biggest thing here.  Personally I wish Desantis would shut it down.  I' m an old bitchy woman.  Stay home so you don't kill me",1084800349440016384,6,9,2020,0.7393
4430,0,0,0,0,0,0,24017,1,0,0,0,0,0,0,0,0.0,EZBreezyT,"@jrambo727 @fiveshiftone @AdamJSmithGA You do understand that we are in the middle of a global pandemic and people are supposed to stay at home to prevent transmission. Even in a perfect world if all the kinks were fixed with Georgias voting issues, people are STILL asked to stay home hence the need for mail voting.",200228982,6,9,2020,0.5859
444,0,0,1,0,0,0,19103,0,0,0,0,0,0,1,0,0.0,Dustinniggemey1,Iowa's new rules to help combat covid19 please if you can stay home so that everyone can stay safe  https://t.co/lJE9Gx1tJh,1149502334462038016,3,24,2020,0.6705
4442,0,0,1,0,0,0,13121,0,0,0,0,0,0,1,0,2.0,carenshort,"I also voted in person b/c I never got my absentee ballot. Luckily, I get time off to vote and have no one at-risk at home. How many people in these lines today are high-risk for COVID? Who has at-risk family at home? Who had to stay home to protect a life? #GAVotes #GAprimaries https://t.co/9ssgcE1TAp",22107678,6,10,2020,0.7231
445,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,leiqhwoods,rebellion may be edgy and cool and all but not when the actual lives of others depend on it. listen to the CDC and your local government. stay inside. compliance will not kill you but rebellion might.,323622678,3,24,2020,0.6963
4452,0,0,1,0,0,0,42101,0,0,0,0,0,0,1,1,0.0,BaDorfman,"The government has given up and abandoned us, all so they don't have to pay people unemployment. Stay safe, wash your hands, if you can, stay home. Outback Steakhouse ain't worth dying for. https://t.co/4irQPmFTFx",909905450115764226,6,10,2020,-0.522
4455,0,0,1,0,0,0,37057,0,0,0,0,0,0,1,0,1.0,CCCDynaPro,"So-doing essential work helping others stay in &amp; stay safe-I've worked thru #COVID19 doing strenuous manual work &amp; I'm thankful/When not doing this-like others, I've been Sheltering in place/Saving lives/staying at home or at least that's what I hope it was all about? #Slamism",236489012,6,10,2020,0.6249
446,0,0,1,0,0,0,4013,1,0,0,0,0,0,1,0,0.0,nursevictoria11,@NicoleSGrigg Lives will be lost! How many have to die? Horrific Epic FAILURE! Stay HOME its better than the morgue!,51353013,3,24,2020,-0.9275
4466,1,0,0,0,0,0,8005,0,0,0,0,0,0,1,0,1.0,Corona_Chinese_,"Covid do not see whether you are DMK or MLA or rich or poor or anything. So please be respectful and be inside. Do not try to show off and get infected. @JAnbazhagan  RIP. 
Stop your poltics using #COVID__19 @Udhaystalin @mkstalin @arivalayam #OndrinaivomVaa_Killed_JAnbazhagan",1109255284952875008,6,10,2020,0.3302
447,0,0,1,0,0,0,6037,0,0,0,0,0,0,1,0,0.0,kimoraland_,STAY THE FUCK HOME SO PEOPLE DONT HAVE TO DIE IN THE STREET BECAUSE HOSPITALS GET TOO FLOODED WITH SICK PEOPLE TO HELP THEM.,1290052332,3,24,2020,-0.2392
4494,0,0,0,0,0,0,48201,1,0,0,0,0,0,1,0,4.0,RanTheman10,"If youre feeling sick stay home, dont be an idiot and go out infecting people.",1259884872,6,10,2020,-0.0253
4497,0,0,0,0,0,0,12086,1,0,0,0,0,0,1,1,0.0,Greg_Pomes,We both love Ibiza. Weve been going there every summer but not this year. Its not safe with a deadly virus out there. You have to be stupid to risk your life to go to a few parties #StayAtHome #StayHome https://t.co/m1v5uSvAqj,407198194,6,10,2020,-0.638
4499,0,0,0,0,0,1,17031,0,0,0,0,0,0,0,0,0.0,djchrisallen,"@kumailn Some of us (Chicago) havent left lockdown. I enjoyed staying home, but I liked the freedom to make that decision beforewhenever before is. ",15856554,6,10,2020,0.9127
45,0,0,1,0,0,0,48355,0,0,0,0,0,0,1,0,0.0,brandnewferrari,"@LeoSypniewski Honestly, were the best corona virus cure in Cleveland.. everybody stays home",108486962,3,7,2020,0.802
4503,0,0,1,0,0,0,4019,0,0,0,0,0,0,1,0,1.0,RosannaGabaldon,"Stay Home. Stay Healthy. Keep AZ Safe. Please see the increase cases  in AZ. 

https://t.co/3Dnit0ApQJ",25640802,6,10,2020,0.8481
4511,0,0,1,0,0,0,6067,0,0,0,0,0,0,1,0,0.0,MeganHull47,"@Yamiche Let him go, but don't go with him. Stay home and be good to yourself. Trump should face the coronavirus alone.",3227520553,6,10,2020,0.3291
4513,0,0,0,0,0,0,4013,1,0,0,0,0,0,1,0,0.0,DeatherBradley,"No shit. Even complained about opening up, and they did it... well now people are suffering. https://t.co/ceisLTy25q",956711743572488192,6,10,2020,-0.1965
4521,0,1,0,0,0,0,39061,0,0,0,0,0,0,1,0,0.0,punkrockproseco,@MRoose97 @CincyBuckeye @ChrisSeelbach @700wlw Agreed.  Lets round up all of the patriots who violated the stay at home order and fine the bejesus out of them.,832400832,6,10,2020,-0.128
4526,0,0,1,0,0,0,4013,0,0,0,0,0,0,1,0,0.0,AquariusinAZ,"@thomaskaine5 Yeah, me, too...but life is more important. I still stay home.",137476484,6,10,2020,0.5095
4530,0,0,0,0,0,0,51087,1,0,0,0,0,0,0,0,0.0,RealRobWhitt,@jimantle @JulieBorowski Its possible to simultaneously stay home to avoid killing grandma and go out to protest racism?,779152335218085889,6,10,2020,-0.9136
4533,1,0,0,0,0,0,12095,0,0,0,0,0,0,0,0,0.0,RobertBrickner,@WESH If people are allowed to riot and loot you cant mandate stay at home orders.,1287225810,6,11,2020,-0.5574
4535,0,0,0,0,0,0,27137,1,0,0,0,0,0,1,0,0.0,DorothyDeMello,So .@realDonaldTrump F'd it up AGAIN. He opened up too soon so more people will die and the economy will totally crash. Just another job well done by #CadetBoneSpurs the #StableGenius #COVID19 #economy #2020Election #MAGAts,4849746150,6,11,2020,-0.7233
454,0,0,1,0,0,0,36119,0,0,0,0,0,0,1,0,0.0,leiasskywalkers,can y'all just stay in your fucking house cause like the more we quarrentine and flatten the curve the quicker we can get back to our lives #ReopenAmerica,30134456,3,24,2020,0.4144
4553,0,0,1,0,0,0,36081,0,0,0,0,0,0,1,0,0.0,lexie6553,"@apeldoornti @maggieNYT Agreed, unfortunately Florida is in trouble. I think the governor needs to go back to Phase 1 or maybe stay at home for a month to get the numbers back to where they were",45835050,6,11,2020,-0.4588
4556,0,0,0,0,1,0,36091,0,0,0,0,0,0,1,0,0.0,WynnEmalee,"With all the typical reckless floridian behavior going on at the moment, yall better stay your ass in Florida. 

Signed,
Everyone who has been staying the fuck home for three months and is also tired of this shit but not a selfish fuck.",977488580791734278,6,11,2020,0.1169
456,1,0,0,0,0,0,48085,0,0,1,0,0,0,1,1,0.0,MsLunaxx,I cant stay home because Im healthcare worker. Please stay home. So many people are putting their lives in jeopardy to save the ill patients. Be selfless! https://t.co/CpHtJRs1EU,3000867880,3,24,2020,-0.1759
4562,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,VivianActivist,@thomaskaine5 No way!!!! Huge return spike coming. Stay home as much as you can.,821668175494451203,6,11,2020,-0.652
4565,0,0,1,0,0,0,6065,0,0,0,0,0,0,1,0,1.0,itsrosybgarcia,"Garcetti pretty much just said, if you went to protest this weekend good for you now go home and stay home for 14 days cause your ass might have Covid.. LMAOOOOO",323048248,6,11,2020,0.1531
4569,0,0,1,0,0,0,48439,0,0,0,0,0,0,0,0,0.0,TJ40in1975,"@MayorJenny 
Stay home stay healthy. Unless you want to destroy and take over the city... then by all means come on out ",3231065592,6,11,2020,-0.128
457,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,keithbrownvoice,"Snowed-in kinda vibes... this is such a gorgeous album of arrangements by @thegamebrass ! (And all played so effortlessly and beautifully!) Please stay safe, stay home, and stay supportive of one another, friends!   https://t.co/SdLvUcqxs7",3234360539,3,24,2020,0.9672
4572,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.0,GayatriAgnew,NWA it's your time to stay at home. Save lives. https://t.co/xqnPkiS6am,2448589115,6,11,2020,0.4939
4576,0,0,0,0,0,0,47037,1,0,1,0,0,0,0,0,0.0,Crmrjm2006,"We the people demand our Country be fully opened immediately and that sick people not sent home ill to infect their family, be cared for in a hospital, all the Compromised patients be cared for appropriately and the death total from COVID19 be altered to true total immediately!",886954228748615687,6,11,2020,0.3235
4580,0,0,1,0,0,0,6081,0,0,0,0,0,0,1,0,0.0,gigi_to_go,@jackiewardnews @nbcbayarea @CCCounty Absolutely not. Stay home. Stay healthy.,947783426,6,11,2020,0.4019
4585,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,TwitZanne,#NC only has 14% of our hospital beds available. Stay home a bit longer people.,799426280,6,11,2020,0.0
459,0,0,1,0,0,0,12057,0,0,0,0,0,0,1,0,0.0,__jamipaige,"@RonDeSantisFL @CityofTampa @JaneCastor 
We are the 3rd largest state by population. Do you not think that a full state lockdown would help protect all the people/elderly people who live in the sunshine state? We need to follow CA, OH, NY &amp; NJ

We are not flattening the curve.",937552215174275072,3,24,2020,0.8176
